Source Plate,Source Plate Type,Source Well,Sample ID,Destination Plate Name,Destination Well,Transfer Volume,Sample Comment
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,I11,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,I12,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,I15,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,I16,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,I21,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,I22,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,J8,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,J9,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,J14,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,J15,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,J18,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,J19,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,J24,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,K8,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,K11,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,K12,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,K17,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,K18,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,K21,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,K22,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,L10,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,L11,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,L14,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,L15,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,L20,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,L21,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,L24,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,M8,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,M13,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,M14,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,M17,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,M18,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,M23,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,M24,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,N10,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,N11,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,N16,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,N17,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,N20,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,N21,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,O9,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,O10,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,O13,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,O14,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,O19,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,O20,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,O23,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,O24,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,P12,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,P13,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,P16,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,P17,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,G17,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,G18,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,G20,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,H10,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,H11,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,H13,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,H20,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,H21,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,H23,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,I13,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,I14,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,I16,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,I23,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,I24,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,J9,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,J16,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,J17,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,J19,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,K9,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,K10,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,K12,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,K19,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,K20,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,K22,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,L12,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,L13,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,L15,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,L22,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,L23,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,M8,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,M15,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,M16,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,M18,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,N8,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,N9,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,N11,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,N18,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,N19,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,N21,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,O11,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,O12,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,O14,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,O21,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,O22,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,O24,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,P14,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,P15,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A08,ntps,Nunc_384_black_glassbottom,P17,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,G21,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,G22,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,G23,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,G24,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,H8,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,H9,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,H10,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,H11,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,H12,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,H13,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,J20,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,J21,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,J22,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,J23,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,J24,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K8,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K9,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K10,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K11,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K12,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K13,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K14,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K15,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K16,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K17,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K18,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K19,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K20,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K21,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K22,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K23,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,K24,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L8,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L9,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L10,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L11,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L12,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L13,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L14,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L15,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L16,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L17,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L18,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L19,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L20,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L21,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L22,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L23,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,L24,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A10,superoxide dismutase,Nunc_384_black_glassbottom,M8,500,Actual concentration: 0.05 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H14,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H15,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H16,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H17,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H18,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H19,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H20,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H21,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H22,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,H23,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,J20,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,J21,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,J22,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,J23,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,J24,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,K8,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,K9,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,K10,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,K11,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,K12,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,M9,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,M10,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,M11,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,M12,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,M13,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,M14,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A12,pyrophosphatase,Nunc_384_black_glassbottom,M15,200,Actual concentration: 0.02 nM
