Channel,Gain,Time (sec),Well,AFU,uM,Excitation,Emission,Replicate,GFP Plasmid (nM),RFP Plasmid (nM)
GFP,100,7438,E10,228,0.004281046978857637,488,535,1,0,0
GFP,100,7438,E15,269,0.005050884374178527,488,535,2,0,0
GFP,100,7438,G1,169,0.0031732321904690375,488,535,3,0.24,0.44
GFP,100,7438,G2,3964,0.07443013256224416,488,535,3,0.49,0.44
GFP,100,7438,G3,8482,0.15926245822223892,488,535,3,0.98,0.44
GFP,100,7438,G4,20002,0.3755679897855721,488,535,3,2.01,0.44
GFP,100,7438,H1,2008,0.03770325584888655,488,535,3,0.24,0.88
GFP,100,7438,H2,4037,0.0758008186563521,488,535,3,0.49,0.88
GFP,100,7438,H3,9038,0.16970220436366368,488,535,3,0.98,0.88
GFP,100,7438,H4,19397,0.3642081940741297,488,535,3,2.01,0.88
GFP,100,7438,I1,2206,0.04142100717263134,488,535,3,0.24,2.2
GFP,100,7438,I2,4296,0.08066393781215968,488,535,3,0.49,2.2
GFP,100,7438,I3,8034,0.1508505764392204,488,535,3,0.98,2.2
GFP,100,7438,I4,21580,0.40519734124450785,488,535,3,2.01,2.2
GFP,100,7438,J1,2308,0.04333621240001502,488,535,3,0.24,3.97
GFP,100,7438,J2,5007,0.09401404483833414,488,535,3,0.49,3.97
GFP,100,7438,J3,8415,0.15800443125915356,488,535,3,0.98,3.97
GFP,100,7438,J4,23933,0.44937849712719213,488,535,3,2.01,3.97
GFP,100,7438,K5,123,0.0023095121859626725,488,535,3,0,0
GFP,100,7798,A6,1784,0.033497314957377296,488,535,1,0.24,0.44
GFP,100,7798,A7,5017,0.0942018100567051,488,535,1,0.49,0.44
GFP,100,7798,A8,8505,0.1596943182244921,488,535,1,0.98,0.44
GFP,100,7798,A9,18368,0.34488715310375906,488,535,1,2.01,0.44
GFP,100,7798,A11,2135,0.0400878741221976,488,535,2,0.24,0.44
GFP,100,7798,A12,4820,0.0905028352547974,488,535,2,0.49,0.44
GFP,100,7798,A13,1550,0.02910360884749709,488,535,2,0.98,0.44
GFP,100,7798,A14,96,0.00180254609636111,488,535,2,2.01,0.44
GFP,100,7798,B6,1800,0.03379773930677081,488,535,1,0.24,0.88
GFP,100,7798,B7,3844,0.07217694994179279,488,535,1,0.49,0.88
GFP,100,7798,B8,9970,0.1872019227158361,488,535,1,0.98,0.88
GFP,100,7798,B9,17190,0.32276841037966125,488,535,1,2.01,0.88
GFP,100,7798,B11,2127,0.03993766194750085,488,535,2,0.24,0.88
GFP,100,7798,B12,4121,0.07737804649066807,488,535,2,0.49,0.88
GFP,100,7798,B13,8788,0.16500807390438996,488,535,2,0.98,0.88
GFP,100,7798,B14,17782,0.33388411130722145,488,535,2,2.01,0.88
GFP,100,7798,C6,2101,0.03944947237973638,488,535,1,0.24,2.2
GFP,100,7798,C7,4234,0.07949979345825979,488,535,1,0.49,2.2
GFP,100,7798,C8,7390,0.13875849637613127,488,535,1,0.98,2.2
GFP,100,7798,C9,20467,0.38429907243982125,488,535,1,2.01,2.2
GFP,100,7798,C11,2237,0.042003079349581286,488,535,2,0.24,2.2
GFP,100,7798,C12,4771,0.08958278568477974,488,535,2,0.49,2.2
GFP,100,7798,C13,9915,0.1861692140147959,488,535,2,0.98,2.2
GFP,100,7798,C14,25727,0.4830635773029404,488,535,2,2.01,2.2
GFP,100,7798,D6,1863,0.03498066018250779,488,535,1,0.24,3.97
GFP,100,7798,D7,3859,0.07245859776934921,488,535,1,0.49,3.97
GFP,100,7798,D8,6729,0.12634721544181157,488,535,1,0.98,3.97
GFP,100,7798,D9,15154,0.28453941191933607,488,535,1,2.01,3.97
GFP,100,7798,D11,2241,0.04207818543692966,488,535,2,0.24,3.97
GFP,100,7798,D12,4239,0.07959367606744526,488,535,2,0.49,3.97
GFP,100,7798,D13,8103,0.15214615644597995,488,535,2,0.98,3.97
GFP,100,7798,D14,18197,0.3416763678696158,488,535,2,2.01,3.97
GFP,100,7798,E10,224,0.004205940891509257,488,535,1,0,0
GFP,100,7798,E15,243,0.00456269480641406,488,535,2,0,0
GFP,100,7798,G1,139,0.0026099365353561906,488,535,3,0.24,0.44
GFP,100,7798,G2,4212,0.0790867099778437,488,535,3,0.49,0.44
GFP,100,7798,G3,8934,0.1677494460926058,488,535,3,0.98,0.44
GFP,100,7798,G4,20896,0.39235420030793494,488,535,3,2.01,0.44
GFP,100,7798,H1,2050,0.03849186976604454,488,535,3,0.24,0.88
GFP,100,7798,H2,4339,0.08147132825115476,488,535,3,0.49,0.88
GFP,100,7798,H3,9583,0.1799354087648804,488,535,3,0.98,0.88
GFP,100,7798,H4,20452,0.38401742461226485,488,535,3,2.01,0.88
GFP,100,7798,I1,2292,0.043035788050621505,488,535,3,0.24,2.2
GFP,100,7798,I2,4439,0.08334898043486424,488,535,3,0.49,2.2
GFP,100,7798,I3,8361,0.15699049907995044,488,535,3,0.98,2.2
GFP,100,7798,I4,23018,0.43219797964625034,488,535,3,2.01,2.2
GFP,100,7798,J1,2424,0.04551428893311803,488,535,3,0.24,3.97
GFP,100,7798,J2,5302,0.09955311878027714,488,535,3,0.49,3.97
GFP,100,7798,J3,8860,0.16635998347666078,488,535,3,0.98,3.97
GFP,100,7798,J4,25030,0.46997634158248525,488,535,3,2.01,3.97
GFP,100,7798,K5,125,0.0023470652296368622,488,535,3,0,0
GFP,100,8158,A6,1851,0.03475534192046265,488,535,1,0.24,0.44
GFP,100,8158,A7,5199,0.09761913703105636,488,535,1,0.49,0.44
GFP,100,8158,A8,8622,0.1618911712794322,488,535,1,0.98,0.44
GFP,100,8158,A9,19614,0.3682826993127793,488,535,1,2.01,0.44
GFP,100,8158,A11,2166,0.040669946299147545,488,535,2,0.24,0.44
GFP,100,8158,A12,5150,0.09669908746103872,488,535,2,0.49,0.44
GFP,100,8158,A13,1635,0.030699613203650156,488,535,2,0.98,0.44
GFP,100,8158,A14,61,0.0011453678320627887,488,535,2,2.01,0.44
GFP,100,8158,B6,1878,0.03526230801006421,488,535,1,0.24,0.88
GFP,100,8158,B7,4135,0.07764091779638739,488,535,1,0.49,0.88
GFP,100,8158,B8,10614,0.19929400277892523,488,535,1,0.98,0.88
GFP,100,8158,B9,17964,0.3373014382815727,488,535,1,2.01,0.88
GFP,100,8158,B11,2234,0.04194674978407,488,535,2,0.24,0.88
GFP,100,8158,B12,4275,0.08026963085358069,488,535,2,0.49,0.88
GFP,100,8158,B13,9235,0.17340117916557138,488,535,2,0.98,0.88
GFP,100,8158,B14,18493,0.3472342183333959,488,535,2,2.01,0.88
GFP,100,8158,C6,2174,0.040820158473844306,488,535,1,0.24,2.2
GFP,100,8158,C7,4333,0.08135866912013219,488,535,1,0.49,2.2
GFP,100,8158,C8,7485,0.1405422659506553,488,535,1,0.98,2.2
GFP,100,8158,C9,21584,0.40527244733185624,488,535,1,2.01,2.2
GFP,100,8158,C11,2265,0.04252882196101994,488,535,2,0.24,2.2
GFP,100,8158,C12,4885,0.09172330917420857,488,535,2,0.49,2.2
GFP,100,8158,C13,10528,0.19767922190093506,488,535,2,0.98,2.2
GFP,100,8158,C14,27058,0.5080551278681137,488,535,2,2.01,2.2
GFP,100,8158,D6,1915,0.035957039318036725,488,535,1,0.24,3.97
GFP,100,8158,D7,4117,0.07730294040331968,488,535,1,0.49,3.97
GFP,100,8158,D8,6943,0.13036539111494988,488,535,1,0.98,3.97
GFP,100,8158,D9,16160,0.30342859288745355,488,535,1,2.01,3.97
GFP,100,8158,D11,2237,0.042003079349581286,488,535,2,0.24,3.97
GFP,100,8158,D12,4316,0.08103946824890157,488,535,2,0.49,3.97
GFP,100,8158,D13,8537,0.16029516692327914,488,535,2,0.98,3.97
GFP,100,8158,D14,19089,0.3584250253483045,488,535,2,2.01,3.97
GFP,100,8158,E10,227,0.0042622704570205415,488,535,1,0,0
GFP,100,8158,E15,277,0.005201096548875286,488,535,2,0,0
GFP,100,8158,G1,174,0.003267114799654512,488,535,3,0.24,0.44
GFP,100,8158,G2,4337,0.08143377520748056,488,535,3,0.49,0.44
GFP,100,8158,G3,9117,0.17118554958879417,488,535,3,0.98,0.44
GFP,100,8158,G4,22047,0.4139659769424312,488,535,3,2.01,0.44
GFP,100,8158,H1,2115,0.0397123436854557,488,535,3,0.24,0.88
GFP,100,8158,H2,4514,0.08475721957264637,488,535,3,0.49,0.88
GFP,100,8158,H3,9891,0.1857185774907056,488,535,3,0.98,0.88
GFP,100,8158,H4,20931,0.3930113785722333,488,535,3,2.01,0.88
GFP,100,8158,I1,2403,0.045119981974539036,488,535,3,0.24,2.2
GFP,100,8158,I2,4741,0.0890194900296669,488,535,3,0.49,2.2
GFP,100,8158,I3,8557,0.16067069736002104,488,535,3,0.98,2.2
GFP,100,8158,I4,23679,0.44460926058057004,488,535,3,2.01,2.2
GFP,100,8158,J1,2546,0.0478050245972436,488,535,3,0.24,3.97
GFP,100,8158,J2,5474,0.10278268053625747,488,535,3,0.49,3.97
GFP,100,8158,J3,9112,0.1710916669796087,488,535,3,0.98,3.97
GFP,100,8158,J4,26447,0.49658267302564874,488,535,3,2.01,3.97
GFP,100,8158,K5,122,0.0022907356641255774,488,535,3,0,0
GFP,100,8518,A6,1896,0.035600285403131926,488,535,1,0.24,0.44
GFP,100,8518,A7,5355,0.10054827443764316,488,535,1,0.49,0.44
GFP,100,8518,A8,9268,0.1740208043861955,488,535,1,0.98,0.44
GFP,100,8518,A9,20460,0.3841676367869616,488,535,1,2.01,0.44
GFP,100,8518,A11,2255,0.04234105674264899,488,535,2,0.24,0.44
GFP,100,8518,A12,5260,0.09876450486311916,488,535,2,0.49,0.44
GFP,100,8518,A13,1719,0.032276841037966124,488,535,2,0.98,0.44
GFP,100,8518,A14,69,0.001295580006759548,488,535,2,2.01,0.44
GFP,100,8518,B6,1964,0.036877088888054375,488,535,1,0.24,0.88
GFP,100,8518,B7,4351,0.0816966465131999,488,535,1,0.49,0.88
GFP,100,8518,B8,11050,0.2074805662998986,488,535,1,0.98,0.88
GFP,100,8518,B9,18678,0.3507078748732585,488,535,1,2.01,0.88
GFP,100,8518,B11,2297,0.043129670659806975,488,535,2,0.24,0.88
GFP,100,8518,B12,4485,0.08421270043937061,488,535,2,0.49,0.88
GFP,100,8518,B13,9529,0.17892147658567728,488,535,2,0.98,0.88
GFP,100,8518,B14,19684,0.3695970558413759,488,535,2,2.01,0.88
GFP,100,8518,C6,2229,0.041852867174884525,488,535,1,0.24,2.2
GFP,100,8518,C7,4578,0.08595891697022044,488,535,1,0.49,2.2
GFP,100,8518,C8,7973,0.1497052086071576,488,535,1,0.98,2.2
GFP,100,8518,C9,22331,0.4192985091441661,488,535,1,2.01,2.2
GFP,100,8518,C11,2385,0.04478200458147133,488,535,2,0.24,2.2
GFP,100,8518,C12,5038,0.09459611701528409,488,535,2,0.49,2.2
GFP,100,8518,C13,10684,0.20060835930752188,488,535,2,0.98,2.2
GFP,100,8518,C14,28087,0.5273761688384844,488,535,2,2.01,2.2
GFP,100,8518,D6,1943,0.036482781929475384,488,535,1,0.24,3.97
GFP,100,8518,D7,4220,0.07923692215254047,488,535,1,0.49,3.97
GFP,100,8518,D8,7395,0.13885237898531677,488,535,1,0.98,3.97
GFP,100,8518,D9,16780,0.31507003642645237,488,535,1,2.01,3.97
GFP,100,8518,D11,2373,0.04455668631942619,488,535,2,0.24,3.97
GFP,100,8518,D12,4558,0.08558338653347854,488,535,2,0.49,3.97
GFP,100,8518,D13,8904,0.16718615043749296,488,535,2,0.98,3.97
GFP,100,8518,D14,19437,0.3649592549476135,488,535,2,2.01,3.97
GFP,100,8518,E10,259,0.004863119155807579,488,535,1,0,0
GFP,100,8518,E15,278,0.005219873070712381,488,535,2,0,0
GFP,100,8518,G1,176,0.003304667843328702,488,535,3,0.24,0.44
GFP,100,8518,G2,4504,0.08456945435427542,488,535,3,0.49,0.44
GFP,100,8518,G3,9829,0.18455443313680575,488,535,3,0.98,0.44
GFP,100,8518,G4,22898,0.42994479702579896,488,535,3,2.01,0.44
GFP,100,8518,H1,2228,0.04183409065304743,488,535,3,0.24,0.88
GFP,100,8518,H2,4681,0.08789289871944121,488,535,3,0.49,0.88
GFP,100,8518,H3,10342,0.19418678883923543,488,535,3,0.98,0.88
GFP,100,8518,H4,22529,0.4230162604679109,488,535,3,2.01,0.88
GFP,100,8518,I1,2447,0.04594614893537121,488,535,3,0.24,2.2
GFP,100,8518,I2,4845,0.09097224830072477,488,535,3,0.49,2.2
GFP,100,8518,I3,9119,0.17122310263246837,488,535,3,0.98,2.2
GFP,100,8518,I4,25076,0.4708400615869916,488,535,3,2.01,2.2
GFP,100,8518,J1,2651,0.04977655939013857,488,535,3,0.24,3.97
GFP,100,8518,J2,5832,0.10950467535393743,488,535,3,0.49,3.97
GFP,100,8518,J3,9676,0.18168162529573023,488,535,3,0.98,3.97
GFP,100,8518,J4,27749,0.5210297044575463,488,535,3,2.01,3.97
GFP,100,8518,K5,121,0.0022719591422884827,488,535,3,0,0
GFP,100,8878,A6,1961,0.03682075932254309,488,535,1,0.24,0.44
GFP,100,8878,A7,5697,0.10696984490592963,488,535,1,0.49,0.44
GFP,100,8878,A8,9340,0.17537271395846635,488,535,1,0.98,0.44
GFP,100,8878,A9,21010,0.3944947237973638,488,535,1,2.01,0.44
GFP,100,8878,A11,2340,0.043937061098802056,488,535,2,0.24,0.44
GFP,100,8878,A12,5569,0.10456645011078147,488,535,2,0.49,0.44
GFP,100,8878,A13,1785,0.03351609147921439,488,535,2,0.98,0.44
GFP,100,8878,A14,71,0.0013331330504337377,488,535,2,2.01,0.44
GFP,100,8878,B6,2041,0.038322881069510685,488,535,1,0.24,0.88
GFP,100,8878,B7,4518,0.08483232565999474,488,535,1,0.49,0.88
GFP,100,8878,B8,11465,0.215272822862293,488,535,1,0.98,0.88
GFP,100,8878,B9,19402,0.36430207668331516,488,535,1,2.01,0.88
GFP,100,8878,B11,2370,0.04450035675391491,488,535,2,0.24,0.88
GFP,100,8878,B12,4575,0.08590258740470916,488,535,2,0.49,0.88
GFP,100,8878,B13,9995,0.18767133576176348,488,535,2,0.98,0.88
GFP,100,8878,B14,20097,0.37735175936009613,488,535,2,2.01,0.88
GFP,100,8878,C6,2372,0.04453790979758909,488,535,1,0.24,2.2
GFP,100,8878,C7,4815,0.09040895264561193,488,535,1,0.49,2.2
GFP,100,8878,C8,8318,0.15618310864095536,488,535,1,0.98,2.2
GFP,100,8878,C9,23661,0.44427128318750236,488,535,1,2.01,2.2
GFP,100,8878,C11,2348,0.04408727327349882,488,535,2,0.24,2.2
GFP,100,8878,C12,5286,0.09925269443088362,488,535,2,0.49,2.2
GFP,100,8878,C13,11283,0.21185549588794172,488,535,2,0.98,2.2
GFP,100,8878,C14,29214,0.5485373089488903,488,535,2,2.01,2.2
GFP,100,8878,D6,2044,0.03837921063502197,488,535,1,0.24,3.97
GFP,100,8878,D7,4359,0.08184685868789665,488,535,1,0.49,3.97
GFP,100,8878,D8,7566,0.14206316421946,488,535,1,0.98,3.97
GFP,100,8878,D9,17521,0.3289834391077397,488,535,1,2.01,3.97
GFP,100,8878,D11,2485,0.046659656765180815,488,535,2,0.24,3.97
GFP,100,8878,D12,4668,0.08764880393555897,488,535,2,0.49,3.97
GFP,100,8878,D13,9147,0.17174884524390702,488,535,2,0.98,3.97
GFP,100,8878,D14,20730,0.3892372976829772,488,535,2,2.01,3.97
GFP,100,8878,E10,246,0.004619024371925345,488,535,1,0,0
GFP,100,8878,E15,257,0.004825566112133388,488,535,2,0,0
GFP,100,8878,G1,183,0.0034361034961883662,488,535,3,0.24,0.44
GFP,100,8878,G2,4711,0.08845619437455406,488,535,3,0.49,0.44
GFP,100,8878,G3,9935,0.1865447444515378,488,535,3,0.98,0.44
GFP,100,8878,G4,24104,0.4525892823613354,488,535,3,2.01,0.44
GFP,100,8878,H1,2311,0.043392541965526304,488,535,3,0.24,0.88
GFP,100,8878,H2,4825,0.09059671786398288,488,535,3,0.49,0.88
GFP,100,8878,H3,11068,0.20781854369296632,488,535,3,0.98,0.88
GFP,100,8878,H4,22932,0.4305831987682602,488,535,3,2.01,0.88
GFP,100,8878,I1,2579,0.04842464981786774,488,535,3,0.24,2.2
GFP,100,8878,I2,5070,0.09519696571407113,488,535,3,0.49,2.2
GFP,100,8878,I3,9331,0.17520372526193248,488,535,3,0.98,2.2
GFP,100,8878,I4,26141,0.4908370573434977,488,535,3,2.01,2.2
GFP,100,8878,J1,2759,0.05180442374854482,488,535,3,0.24,3.97
GFP,100,8878,J2,5990,0.11247136580419843,488,535,3,0.49,3.97
GFP,100,8878,J3,10122,0.19005595403507455,488,535,3,0.98,3.97
GFP,100,8878,J4,28595,0.5369146419317286,488,535,3,2.01,3.97
GFP,100,8878,K5,130,0.0024409478388223364,488,535,3,0,0
GFP,100,9238,A6,2092,0.03928048368320252,488,535,1,0.24,0.44
GFP,100,9238,A7,5998,0.11262157797889519,488,535,1,0.49,0.44
GFP,100,9238,A8,9863,0.18519283487926697,488,535,1,0.98,0.44
GFP,100,9238,A9,21711,0.4076570656051673,488,535,1,2.01,0.44
GFP,100,9238,A11,2421,0.04545795936760674,488,535,2,0.24,0.44
GFP,100,9238,A12,5694,0.10691351534041835,488,535,2,0.49,0.44
GFP,100,9238,A13,1851,0.03475534192046265,488,535,2,0.98,0.44
GFP,100,9238,A14,86,0.0016147808779901612,488,535,2,2.01,0.44
GFP,100,9238,B6,2103,0.039487025423410566,488,535,1,0.24,0.88
GFP,100,9238,B7,4694,0.08813699350332345,488,535,1,0.49,0.88
GFP,100,9238,B8,11622,0.21822073679071688,488,535,1,0.98,0.88
GFP,100,9238,B9,19792,0.3716249201997822,488,535,1,2.01,0.88
GFP,100,9238,B11,2438,0.04577716023883736,488,535,2,0.24,0.88
GFP,100,9238,B12,4809,0.09029629351458936,488,535,2,0.49,0.88
GFP,100,9238,B13,10503,0.1972098088550077,488,535,2,0.98,0.88
GFP,100,9238,B14,20947,0.3933118029216268,488,535,2,2.01,0.88
GFP,100,9238,C6,2520,0.047316835029479136,488,535,1,0.24,2.2
GFP,100,9238,C7,5018,0.0942205865785422,488,535,1,0.49,2.2
GFP,100,9238,C8,8596,0.16140298171166773,488,535,1,0.98,2.2
GFP,100,9238,C9,24280,0.4558939502046641,488,535,1,2.01,2.2
GFP,100,9238,C11,2632,0.049419805475233766,488,535,2,0.24,2.2
GFP,100,9238,C12,5569,0.10456645011078147,488,535,2,0.49,2.2
GFP,100,9238,C13,11793,0.2214315220248601,488,535,2,0.98,2.2
GFP,100,9238,C14,30067,0.5645536820759323,488,535,2,2.01,2.2
GFP,100,9238,D6,2179,0.04091404108302978,488,535,1,0.24,3.97
GFP,100,9238,D7,4661,0.0875173682826993,488,535,1,0.49,3.97
GFP,100,9238,D8,7816,0.14675729467873372,488,535,1,0.98,3.97
GFP,100,9238,D9,17780,0.33384655826354726,488,535,1,2.01,3.97
GFP,100,9238,D11,2617,0.049138157647677344,488,535,2,0.24,3.97
GFP,100,9238,D12,4814,0.09039017612377483,488,535,2,0.49,3.97
GFP,100,9238,D13,9435,0.17715648353299035,488,535,2,0.98,3.97
GFP,100,9238,D14,21172,0.39753652033497316,488,535,2,2.01,3.97
GFP,100,9238,E10,240,0.004506365240902775,488,535,1,0,0
GFP,100,9238,E15,267,0.005013331330504338,488,535,2,0,0
GFP,100,9238,G1,164,0.003079349581283563,488,535,3,0.24,0.44
GFP,100,9238,G2,4847,0.09100980134439897,488,535,3,0.49,0.44
GFP,100,9238,G3,10474,0.19666528972173195,488,535,3,0.98,0.44
GFP,100,9238,G4,24985,0.46913139809981597,488,535,3,2.01,0.44
GFP,100,9238,H1,2434,0.04570205415148898,488,535,3,0.24,0.88
GFP,100,9238,H2,5081,0.09540350745427917,488,535,3,0.49,0.88
GFP,100,9238,H3,11272,0.2116489541477337,488,535,3,0.98,0.88
GFP,100,9238,H4,24315,0.4565511284689624,488,535,3,2.01,0.88
GFP,100,9238,I1,2648,0.04972022982462729,488,535,3,0.24,2.2
GFP,100,9238,I2,5297,0.09945923617109166,488,535,3,0.49,2.2
GFP,100,9238,I3,9727,0.18263922790942205,488,535,3,0.98,2.2
GFP,100,9238,I4,26553,0.4985729843403808,488,535,3,2.01,2.2
GFP,100,9238,J1,2862,0.053738405497765596,488,535,3,0.24,3.97
GFP,100,9238,J2,6117,0.11485598407750948,488,535,3,0.49,3.97
GFP,100,9238,J3,10331,0.19398024709902736,488,535,3,0.98,3.97
GFP,100,9238,J4,30306,0.5690412707949979,488,535,3,2.01,3.97
GFP,100,9238,K5,133,0.0024972774043336213,488,535,3,0,0
GFP,100,9598,A6,2084,0.039130271508505766,488,535,1,0.24,0.44
GFP,100,9598,A7,6156,0.11558826842915618,488,535,1,0.49,0.44
GFP,100,9598,A8,10267,0.1927785497014533,488,535,1,0.98,0.44
GFP,100,9598,A9,22982,0.43152202486011493,488,535,1,2.01,0.44
GFP,100,9598,A11,2469,0.0463592324157873,488,535,2,0.24,0.44
GFP,100,9598,A12,5867,0.11016185361823576,488,535,2,0.49,0.44
GFP,100,9598,A13,1901,0.035694168012317395,488,535,2,0.98,0.44
GFP,100,9598,A14,79,0.0014833452251304968,488,535,2,2.01,0.44
GFP,100,9598,B6,2148,0.04033196890607984,488,535,1,0.24,0.88
GFP,100,9598,B7,4828,0.09065304742949416,488,535,1,0.49,0.88
GFP,100,9598,B8,12478,0.2342934394832701,488,535,1,0.98,0.88
GFP,100,9598,B9,20572,0.3862706072327162,488,535,1,2.01,0.88
GFP,100,9598,B11,2550,0.04788013068459199,488,535,2,0.24,0.88
GFP,100,9598,B12,4978,0.0934695257050584,488,535,2,0.49,0.88
GFP,100,9598,B13,10896,0.204588981936986,488,535,2,0.98,0.88
GFP,100,9598,B14,21688,0.40722520560291414,488,535,2,2.01,0.88
GFP,100,9598,C6,2469,0.0463592324157873,488,535,1,0.24,2.2
GFP,100,9598,C7,5182,0.09729993615982575,488,535,1,0.49,2.2
GFP,100,9598,C8,8908,0.16726125652484133,488,535,1,0.98,2.2
GFP,100,9598,C9,25103,0.4713470276765932,488,535,1,2.01,2.2
GFP,100,9598,C11,2676,0.05024597243606594,488,535,2,0.24,2.2
GFP,100,9598,C12,5722,0.10743925795185699,488,535,2,0.49,2.2
GFP,100,9598,C13,12135,0.22785309249314656,488,535,2,0.98,2.2
GFP,100,9598,C14,31169,0.5852454091404108,488,535,2,2.01,2.2
GFP,100,9598,D6,2147,0.04031319238424274,488,535,1,0.24,3.97
GFP,100,9598,D7,4794,0.09001464568703293,488,535,1,0.49,3.97
GFP,100,9598,D8,8124,0.15254046340455893,488,535,1,0.98,3.97
GFP,100,9598,D9,18792,0.3528483983626873,488,535,1,2.01,3.97
GFP,100,9598,D11,2643,0.04962634721544181,488,535,2,0.24,3.97
GFP,100,9598,D12,5097,0.09570393180367269,488,535,2,0.49,3.97
GFP,100,9598,D13,9861,0.18515528183559277,488,535,2,0.98,3.97
GFP,100,9598,D14,22529,0.4230162604679109,488,535,2,2.01,3.97
GFP,100,9598,E10,259,0.004863119155807579,488,535,1,0,0
GFP,100,9598,E15,265,0.0049757782868301475,488,535,2,0,0
GFP,100,9598,G1,161,0.0030230200157722784,488,535,3,0.24,0.44
GFP,100,9598,G2,5144,0.09658642833001614,488,535,3,0.49,0.44
GFP,100,9598,G3,10817,0.2031056367118555,488,535,3,0.98,0.44
GFP,100,9598,G4,25678,0.48214352773292274,488,535,3,2.01,0.44
GFP,100,9598,H1,2430,0.045626948064140596,488,535,3,0.24,0.88
GFP,100,9598,H2,5202,0.09767546659656764,488,535,3,0.49,0.88
GFP,100,9598,H3,11761,0.2208306733260731,488,535,3,0.98,0.88
GFP,100,9598,H4,24902,0.46757294678733713,488,535,3,2.01,0.88
GFP,100,9598,I1,2759,0.05180442374854482,488,535,3,0.24,2.2
GFP,100,9598,I2,5555,0.10430357880506215,488,535,3,0.49,2.2
GFP,100,9598,I3,10243,0.19232791317736303,488,535,3,0.98,2.2
GFP,100,9598,I4,28103,0.5276765931878779,488,535,3,2.01,2.2
GFP,100,9598,J1,2935,0.05510909159187352,488,535,3,0.24,3.97
GFP,100,9598,J2,6393,0.12003830410454767,488,535,3,0.49,3.97
GFP,100,9598,J3,10763,0.20209170453265238,488,535,3,0.98,3.97
GFP,100,9598,J4,31268,0.5871042848022833,488,535,3,2.01,3.97
GFP,100,9598,K5,140,0.0026287130571932857,488,535,3,0,0
GFP,100,9958,A6,2131,0.040012768034849225,488,535,1,0.24,0.44
GFP,100,9958,A7,6288,0.1180667693116527,488,535,1,0.49,0.44
GFP,100,9958,A8,10627,0.19953809756280746,488,535,1,0.98,0.44
GFP,100,9958,A9,23695,0.4449096849299636,488,535,1,2.01,0.44
GFP,100,9958,A11,2563,0.04812422546847422,488,535,2,0.24,0.44
GFP,100,9958,A12,6049,0.11357918059258702,488,535,2,0.49,0.44
GFP,100,9958,A13,1991,0.03738405497765594,488,535,2,0.98,0.44
GFP,100,9958,A14,71,0.0013331330504337377,488,535,2,2.01,0.44
GFP,100,9958,B6,2220,0.04168387847835067,488,535,1,0.24,0.88
GFP,100,9958,B7,4906,0.09211761613278756,488,535,1,0.49,0.88
GFP,100,9958,B8,12598,0.23654662210372152,488,535,1,0.98,0.88
GFP,100,9958,B9,21728,0.4079762664763979,488,535,1,2.01,0.88
GFP,100,9958,B11,2727,0.05120357504975778,488,535,2,0.24,0.88
GFP,100,9958,B12,5254,0.09865184573209658,488,535,2,0.49,0.88
GFP,100,9958,B13,11313,0.21241879154305457,488,535,2,0.98,0.88
GFP,100,9958,B14,22620,0.42472492395508654,488,535,2,2.01,0.88
GFP,100,9958,C6,2628,0.04934469938788539,488,535,1,0.24,2.2
GFP,100,9958,C7,5337,0.10021029704457546,488,535,1,0.49,2.2
GFP,100,9958,C8,9136,0.17154230350369898,488,535,1,0.98,2.2
GFP,100,9958,C9,26097,0.49001089038266554,488,535,1,2.01,2.2
GFP,100,9958,C11,2829,0.05311878027714146,488,535,2,0.24,2.2
GFP,100,9958,C12,5956,0.1118329640617372,488,535,2,0.49,2.2
GFP,100,9958,C13,12813,0.24058357429869692,488,535,2,0.98,2.2
GFP,100,9958,C14,31815,0.5973750422471741,488,535,2,2.01,2.2
GFP,100,9958,D6,2232,0.04190919674039581,488,535,1,0.24,3.97
GFP,100,9958,D7,4917,0.09232415787299561,488,535,1,0.49,3.97
GFP,100,9958,D8,8377,0.15729092342934395,488,535,1,0.98,3.97
GFP,100,9958,D9,19489,0.36593563408314245,488,535,1,2.01,3.97
GFP,100,9958,D11,2696,0.05062150287280784,488,535,2,0.24,3.97
GFP,100,9958,D12,5286,0.09925269443088362,488,535,2,0.49,3.97
GFP,100,9958,D13,10172,0.19099478012692928,488,535,2,0.98,3.97
GFP,100,9958,D14,22768,0.4275038491869766,488,535,2,2.01,3.97
GFP,100,9958,E10,256,0.004806789590296293,488,535,1,0,0
GFP,100,9958,E15,283,0.005313755679897856,488,535,2,0,0
GFP,100,9958,G1,187,0.0035112095835367458,488,535,3,0.24,0.44
GFP,100,9958,G2,5238,0.09835142138270307,488,535,3,0.49,0.44
GFP,100,9958,G3,11359,0.21328251154756092,488,535,3,0.98,0.44
GFP,100,9958,G4,25958,0.4874009538473093,488,535,3,2.01,0.44
GFP,100,9958,H1,2536,0.04761725937887266,488,535,3,0.24,0.88
GFP,100,9958,H2,5353,0.10051072139396898,488,535,3,0.49,0.88
GFP,100,9958,H3,12022,0.22573134552555485,488,535,3,0.98,0.88
GFP,100,9958,H4,25205,0.47326223290397684,488,535,3,2.01,0.88
GFP,100,9958,I1,2945,0.05529685681024447,488,535,3,0.24,2.2
GFP,100,9958,I2,5731,0.10760824664839085,488,535,3,0.49,2.2
